titulo,Don Segundo Sombra,Martín Fierro,El túnel,Cien años de soledad,Rayuela,Fervor de Buenos Aires,Sobre héroes y tumbas,El Aleph,Las fuerzas extrañas,La casa de los espiritus,El coronel no tiene quien le escriba,Pedro Páramo,El amor en los tiempos del cólera,La tregua,Los pasos perdidos,Los ríos profundos,Zama,Las intermitencias de la muerte,Memorias de mis putas tristes,El perfume,La sombra del viento,La metamorfosis,1984,Crónica de una muerte anunciada,Fahrenheit 451,Ensayo sobre la ceguera,La colmena,El viejo y el mar,Madame Bovary,Ana Karenina,La guerra y la paz,Los miserables,Matar a un ruiseñor,Orgullo y prejuicio,El gran Gatsby,Drácula,Frankenstein,El extranjero,La náusea,El camino de los reyes,Palabras radiantes,El héroe de las eras,El imperio final,Juramentada,El aliento de los dioses,El Ritmo de la Guerra,El alma del emperador,El líder que no tenía cargo,Los secretos de la mente millonaria,Cómo ganar amigos e influir sobre las personas,Los 7 hábitos de la gente altamente efectiva,Piense y hágase rico,Hábitos atómicos,El poder del ahora,Tus zonas erróneas,La magia del orden,El monje que vendió su Ferrari,Despierta tu héroe interior,Vivir con abundancia,Dune,Fundación,Neuromante,Snow Crash,La carretera,Un mundo feliz,El hombre en el castillo,El nombre de la rosa,La trilogía de Nueva York,La verdad sobre el caso Harry Quebert,Mujercitas,La insoportable levedad del ser,El diario de Ana Frank,Steve Jobs,El hombre que amaba a los perros,Los detectives salvajes,La broma infinita,Hijos de la medianoche,El arte de la guerra,Sapiens,Homo Deus,Educada,El código de la manifestación,El poder de la disciplina,Los cuatro acuerdos,El marciano,El problema de los tres cuerpos,Hyperion,El hombre invisible,La isla del doctor Moreau,Ubik,La mano izquierda de la oscuridad,Cuentos completos,It,El resplandor,El exorcista,Cementerio de animales,La chica del tren,Perdida,El silencio de los corderos,Los hombres que no amaban a las mujeres,La catedral del mar,La ladrona de libros,Patria,El príncipe,La República,Meditaciones,Más allá del bien y del mal,El segundo sexo,Atrévete a no gustar,Vendes o vendes,Los secretos de la felicidad auténtica,La vaca,Piensa como un monje,El camino del artista,La buena suerte,Tus tres superpoderes para lograr una vida extraordinaria,El poder sin límites,Gente tóxica
El hombre en el castillo,-0.3163042151377642,0.22604151300685557,0.3633358893513763,-0.9441063899767838,0.7164065270042795,0.3963163292817042,0.5327367638698293,-0.23253530991170354,0.9999956518593393,0.8846790249601402,0.8069335112082472,-0.05090132082356874,-0.8013068933997227,0.669506410825222,0.3270631393967262,0.6610109123764255,0.890073756561542,0.9195492048649213,0.7984302729768811,-0.3333826951988255,-0.9332180263317824,0.32463938852052815,-0.44870487594518443,0.3252539943439062,-0.12689743464026856,0.8556530820315071,0.9991703404639544,0.639627338238863,0.9895013066513489,-0.2702909800055973,-0.418134486931175,-0.5962523932395792,-0.8259516222714544,-0.7816144060604994,0.6552597927851814,0.63671267305215,-0.24081843314060225,0.5167210191509289,0.6682986456882848,-0.6568622381919974,-0.7450129206913199,-0.9359118505053509,-0.9489799804959971,-0.7017948468631642,-0.9216745230018338,-0.5962523932395792,-0.1418709471252206,0.3206236725192685,-0.1418709471252206,-0.6586609365327435,-0.9441063899767838,-0.28290969589674475,-0.8136476531887264,-0.6861606809379706,-0.26600345846659185,0.38326328031993717,-0.18487584008272115,0.3206236725192685,0.38326328031993717,-0.7292317516154336,-0.23079099670134906,0.6733299466277931,0.7735144380313718,0.9884293002787485,0.7671948695251579,1.0,0.5810941879034848,0.9855446649996875,0.13576593436832424,0.12721071245897178,0.9832241414374873,-0.8351040454652532,-0.8676287082793865,-0.5528623919702678,0.1354032119903192,0.3676312244509545,0.4744482154662949,-0.3572669850010597,-0.9653710048773017,-0.8324050943755997,-0.9149243719741482,-0.19446259190591572,0.32341653973357204,-0.12870636023529847,-0.8997988798382618,-0.14561352800252864,-0.18224322423847658,0.3224045713455963,0.6536384832853468,0.6121747268959927,-0.09643313091917408,-0.4868736230799383,-0.40975740409418326,-0.9419576016368474,0.9098879015929747,-0.7816144060604994,0.9765791419493165,0.8530678675101807,-0.6002369219116932,0.13576593436832424,-0.5238242263824956,-0.9646216221158479,-0.8747860307756544,0.325257165717099,-0.4642903052520513,-0.771653288255647,-0.0864800700531276,0.049499857553392625,-0.26600345846659185,0.31651353213993794,-0.29973309819071786,0.1488530141254179,-0.3163042151377642,-0.26600345846659185,0.3774036400212302,0.6651368835684659,-0.8324050943755997,0.38044811123471545
El nombre de la rosa,-0.9543283623814567,-0.5668383701971783,0.7971957772932932,-0.41166506360078303,0.9677010800123439,-0.5164494701483385,0.9917833940881603,-0.9152506299444929,0.5801327618720263,0.7040535423156424,-0.00934655838473014,-0.20829365822454177,-0.10448069946983005,-0.21422878327191533,0.8852496314230246,0.3199552549482129,0.4328495678937582,0.47464211080472063,-0.0186552538583042,-0.2083382255256849,-0.2784891189396669,-0.519723696511245,0.2625340857488627,-0.5386431133805168,-0.21080589354311238,0.6352268480703265,0.5956366929255482,-0.2338885577112113,0.6169483684692437,0.5611593386208682,0.29535679444359203,0.18594011689856935,-0.4530358879884717,-0.1180881280718471,-0.22814503233784963,0.8626697821685964,-0.9210549041020842,0.1349971200136857,0.9192010866244262,0.1742198804494802,0.05435454269076436,-0.28248508106004694,-0.33737608334680574,0.07551785673658848,-0.2626609577290265,0.18594011689856935,-0.8309336336232669,-0.5749165220108682,-0.8309336336232669,-0.9849124170718403,-0.41166506360078303,-0.9444571769082879,-0.9221155257729217,-0.4521848593381038,-0.9363613789424371,-0.5164184947388735,-0.8753440051238984,-0.5749165220108682,-0.5164184947388735,0.132613768897138,-0.2113510813056731,0.8765904709348269,0.96484362343372,0.5485500705216039,0.47597874034470566,0.5810941879034848,1.0000000000000002,0.6277827349908115,0.5208042846165497,-0.45771692440003625,0.5957009937905966,-0.9201160656821737,-0.2033277333231506,0.35123583213270093,0.8660052708386793,0.7759664352715026,0.9666405141436277,-0.9630734052578993,-0.3580282053123918,-0.06104221310083742,-0.4312913885444453,-0.8842061852546005,-0.5628669662890171,-0.8159085532331974,-0.4376087601635596,0.6341046706302056,0.6582856434774065,-0.5681648291770833,-0.2289453637319187,0.2546884157907997,0.5816614351663317,0.33182242512525506,0.2907105800303454,-0.32688153692491906,0.8321601714731357,-0.1180881280718471,0.6374469460379092,0.6881056088394825,-0.1784588032587663,0.5208042846165497,0.12879794842744202,-0.37284023057446103,-0.21031619531245546,-0.536743182404826,0.2742387832299539,-0.4557735320709902,0.5688163704307049,0.7658357066395791,-0.9363613789424371,-0.5848343434467989,-0.9505358721600397,-0.7174652246896163,-0.9543283623814567,-0.9363613789424371,-0.5142876283902222,-0.22099946738501833,-0.06104221310083742,-0.5154901626132031
La trilogía de Nueva York,-0.3665596962727443,0.2363648612904585,0.3150266472058119,-0.9630903332774049,0.777765412683444,0.33341433557172606,0.5998215608849938,-0.3196053387824727,0.9850407822443413,0.8250174290758291,0.7462693357126978,-0.2163382062929006,-0.8219968925835891,0.6170596810652363,0.3173904551052768,0.5302271061682436,0.8012545956688981,0.8413328109362601,0.7305775040832329,-0.476172993207422,-0.8737089970957755,0.20354502872221283,-0.49509196754899853,0.2122119155512904,-0.28827657414221286,0.7788222709104299,0.9803388174774552,0.5500600867051816,0.9577184218997027,-0.14687748648665133,-0.27062390287969396,-0.4710881244918115,-0.8991744282475969,-0.8149603774422929,0.5789794714801332,0.742662510484413,-0.3247033844054235,0.3663347960750373,0.6472503733422741,-0.5515461183846472,-0.6480473714231269,-0.8781765394440126,-0.8904466557679289,-0.5903491696783896,-0.8553542161070701,-0.4710881244918115,-0.258927695858372,0.22948045130297004,-0.258927695858372,-0.720458677798512,-0.9630903332774049,-0.3491801827500267,-0.8675446108429915,-0.7932039555196411,-0.3396547951238635,0.3423603631132204,-0.28874498540905397,0.22948045130297004,0.3423603631132204,-0.676984980692118,-0.38427134096433385,0.6360876612081562,0.8092307422524656,0.9489576260769467,0.6591651945339961,0.9855446649996875,0.6277827349908115,1.0,0.2992583647181662,0.19707029348630667,0.9430929449472548,-0.8795161248807447,-0.77842233574807,-0.5056013616649231,0.23215303213023236,0.5057538262048199,0.5611844683602552,-0.4309705234682568,-0.9464409450594191,-0.815244622466353,-0.9530385663987777,-0.29514844467433726,0.22360325604750297,-0.2494645487011816,-0.9454788899810543,-0.15299092735389874,-0.16134900407292832,0.22616306125709168,0.5757037510488762,0.47364112164842864,-0.13732177498748016,-0.3605863853251171,-0.26042104750749556,-0.8792075023126713,0.8937191714251053,-0.8149603774422929,0.99891361246184,0.9289829871904393,-0.697281200031249,0.2992583647181662,-0.37693694424779906,-0.9549032326201964,-0.7880807933382025,0.21133428461235954,-0.5025625156784649,-0.8598828189655859,-0.13365385624900739,0.175484154613847,-0.3396547951238635,0.2345211686546402,-0.3581950052266926,0.08670763547785068,-0.3665596962727443,-0.3396547951238635,0.34389172446975425,0.6020007344390025,-0.815244622466353,0.34320805761624373
La verdad sobre el caso Harry Quebert,-0.5076354335639478,-0.05277190283073016,-0.04948770155360024,-0.2716978719715244,0.6031086501480742,-0.4180878239180483,0.6237824655502402,-0.6883826697328111,0.13288534574289895,-0.08755853678713707,-0.25874448289079527,-0.9335083960315913,-0.20031101854321584,-0.2720863908297923,0.17332925463037638,-0.5714471570641472,-0.30327904652258525,-0.23491888324056126,-0.2998877514915579,-0.8361475899317944,0.17778532508388387,-0.7352795575459844,-0.22614026405086807,-0.6964894671072719,-0.9187317272651989,-0.19695848576801936,0.11559521753717857,-0.47703015693359535,0.05044660909150482,0.7614261890618182,0.8183403182655578,0.6598619073836003,-0.5605345020224813,-0.2692452979550547,-0.4035513019754398,0.8109537449050669,-0.6733724366186855,-0.7293505584178454,0.14856490848245404,0.5463015487298768,0.46764226690946725,0.1672045220747751,0.15811398394398257,0.5532244571475128,0.21862435728376295,0.6598619073836003,-0.8220181157192581,-0.5881288916309569,-0.8220181157192581,-0.6044980434321088,-0.2716978719715244,-0.5881094146031267,-0.5611874760079877,-0.7291916560597294,-0.6242793128538233,-0.3017816433658982,-0.765145365579137,-0.5881288916309569,-0.3017816433658982,0.2478243586165387,-0.8853380220520558,0.05305470177114267,0.4703898197035999,-0.005949192094826722,-0.4063566078098054,0.13576593436832424,0.5208042846165497,0.2992583647181662,0.9999999999999998,0.28107192201602293,0.0006330346092792262,-0.5119134886654589,0.35848624246394495,0.2847149379928409,0.7209613432746974,0.9408979619129711,0.7181800638053352,-0.6381074379170654,-0.059178454811854034,0.008774077706791087,-0.37573418944743614,-0.7509361124148008,-0.631467047092129,-0.8373180586054689,-0.41625895710076277,0.09020046545851602,0.24341251072589795,-0.6136762571618771,-0.41269247671770126,-0.6314370549267386,-0.09624066800585752,0.7075317360183969,0.8277403194354731,0.1835419846687852,0.17522669306350758,-0.2692452979550547,0.34271441711466377,0.629668867447265,-0.6075483260387003,0.9999999999999998,0.7690238633346592,-0.11157733571699106,0.34298469675993776,-0.7007645741564642,-0.18152042087487297,-0.6367086881396523,-0.13181999483689372,0.8474369224277976,-0.6242793128538233,-0.5418584821131198,-0.5491997016446319,-0.47951735164406173,-0.5076354335639478,-0.6242793128538233,-0.26235515760164896,-0.3309991018514809,0.008774077706791087,-0.28226365190910957
Mujercitas,0.6227493971629621,0.9335761410639458,-0.86539118524984,-0.44159125960967116,-0.22721936271603743,0.6735387094293797,-0.39311412335108453,0.47384184615356323,0.1259621374426216,-0.3411490671681574,0.44221423123909925,-0.5901933739974572,-0.6912883383794369,0.6050062916215353,-0.8180630241688724,-0.4213833119431867,-0.15035003001955208,-0.12325384244125885,0.41124580226442115,-0.7342341631343566,-0.2147452987124566,0.3336313238269855,-0.9403685108980049,0.39562868148329544,-0.6357178171118585,-0.36689439296320814,0.08795046654563791,0.42349508118771756,-0.00857498756956325,-0.32364512508758947,-0.020613410834727876,-0.1559292766357502,-0.5467176287064843,-0.7181173358469916,0.49444158181343556,0.042012149117955415,0.48871138868666114,-0.42239180420066,-0.608017015757984,-0.2914941153334024,-0.2664288310915444,-0.22087684284704187,-0.16274167866092426,-0.18358886015044165,-0.19070700192878556,-0.1559292766357502,0.3095263265918035,0.5403412385712882,0.3095263265918035,0.2975100857916095,-0.44159125960967116,0.5638152123061361,0.12119951529105107,-0.5851105092598482,0.5337470162783761,0.7675387893281892,0.3877973293354016,0.5403412385712882,0.7675387893281892,-0.5613106627153938,-0.6901269351483972,-0.6301033877540572,-0.29588481362262137,0.03575605044697543,-0.40455665547111147,0.12721071245897178,-0.45771692440003625,0.19707029348630667,0.28107192201602293,1.0,-0.028768578532969137,0.14516668709268168,-0.10366965600383858,-0.690223828458983,-0.45508034710396117,0.05994992574708615,-0.32063075007918407,0.4838982577913625,-0.34291438088276116,-0.5894591369870178,-0.48380088606852056,0.40516787072662347,0.486686256106525,0.28545890447767663,-0.49902203506987786,-0.9282849912957413,-0.8542881550176717,0.5093158254698553,0.4860012984609825,-0.4238783448490329,-0.9822424349538319,-0.2280049858720221,0.0012484119671216925,-0.14880726911115547,-0.2635915766236492,-0.7181173358469916,0.2152885486931445,0.301287736597692,-0.7892501588123235,0.28107192201602293,0.0820282847698709,-0.3687035456804621,-0.11369546207050803,0.3891140096946579,-0.9293981779530691,-0.566928170072497,-0.9880912518939817,-0.2710558849589544,0.5337470162783761,0.5925641880921696,0.5935878271944884,0.6973004852547133,0.6227493971629621,0.5337470162783761,0.7952502237470163,0.5578628904062239,-0.5894591369870178,0.7815051640493232
La insoportable levedad del ser,-0.3500596488500634,0.11355147337709492,0.4851490883129524,-0.8722305173754001,0.6947126463440922,0.3564890869527872,0.5279816875295154,-0.22772538565566552,0.9836710152011273,0.9494345026125052,0.786494158357743,0.11867958184691872,-0.702392491305154,0.6275088271915115,0.41985886180221355,0.7818306997637458,0.9519053648343189,0.9713925010893841,0.7860228833938181,-0.15872175168042277,-0.935757675833081,0.3597431764220352,-0.3102558107758968,0.3484418302492239,0.0460748025137305,0.934355464519047,0.9894926178707725,0.6413316649063509,0.9987378819356819,-0.3085916292341397,-0.5033462682856249,-0.6503909742551283,-0.7098466836024504,-0.6720326084819401,0.6406017338108049,0.5582115766890955,-0.23955285003581742,0.651626918814022,0.7409553906931137,-0.682845243387523,-0.7675047206994173,-0.9366298405696516,-0.9564812552792115,-0.7430373907181317,-0.9312781608372248,-0.6503909742551283,-0.10114782846465496,0.3141247545397812,-0.10114782846465496,-0.6451532020520032,-0.8722305173754001,-0.3004996951710379,-0.7837471736944147,-0.5462604943389946,-0.27583919590617617,0.3194004587599295,-0.16057511639549488,0.3141247545397812,0.3194004587599295,-0.6912454670109427,-0.05552216736020097,0.7585175296526886,0.7748159616464093,0.9975865320572067,0.8706503698159885,0.9832241414374873,0.5957009937905966,0.9430929449472548,0.0006330346092792262,-0.028768578532969137,0.9999999999999999,-0.8135468937658715,-0.9018407795131713,-0.499550905106982,0.12359313690554535,0.270150554778936,0.45004191436895075,-0.3604786469805694,-0.9279217302450832,-0.7681110194237654,-0.8267338782263062,-0.17396669595677625,0.32825685831088575,-0.08315435791604885,-0.8053612434864672,-0.036499491539680295,-0.09860235329834201,0.3225136910696145,0.6409703776590128,0.7386991379334562,0.039070111807338305,-0.5350200230217376,-0.498631907951582,-0.9537257460564651,0.9385145094274275,-0.6720326084819401,0.9272798022864599,0.7621325193959729,-0.44500681880731097,0.0006330346092792262,-0.6187688765160454,-0.9185552046849237,-0.9062371525722497,0.34971805043608734,-0.3319562715416583,-0.6445476591320249,0.05349108427452091,9.668316132508763e-06,-0.27583919590617617,0.2985482225913107,-0.32531354919612915,0.10882755294121547,-0.3500596488500634,-0.27583919590617617,0.30591139018780555,0.6351066796334136,-0.7681110194237654,0.31277742160702354
El diario de Ana Frank,0.7622238302331689,0.20925570883182795,-0.6108680268275881,0.7355950290369354,-0.9820637622795607,0.1551410835028292,-0.9079850094803862,0.7278874695884806,-0.8341172270997934,-0.8107310940522345,-0.3521178168218583,0.28728891271881224,0.4845503925858582,-0.16927656461031995,-0.6766819469441313,-0.4122758371708891,-0.6298490944854924,-0.6782190183394501,-0.3362967314254122,0.41131136788935513,0.5858603871596575,0.24238040760217716,0.11236330747285554,0.24638239317606253,0.3238350702224372,-0.7412029720839953,-0.8395265642172896,-0.11134639448372487,-0.8362191044838277,-0.2961613432507883,-0.08569163421494215,0.08751466943707517,0.7457006645961834,0.4932171775327968,-0.13382410028182318,-0.9176612933818055,0.7328039698015796,-0.21421077071885994,-0.8598415650611669,0.14180439222828242,0.2637830498371386,0.5910623166438643,0.6292011749353865,0.2172853435098248,0.5649937679851319,0.08751466943707517,0.6577757934071423,0.25155543844098527,0.6577757934071423,0.963280345165809,0.7355950290369354,0.7530104821950303,0.9982945604157757,0.7028872523384757,0.7459167441033386,0.1432040213670308,0.6944945773142964,0.25155543844098527,0.1432040213670308,0.2475600591876294,0.37012180665435734,-0.8237593514185395,-0.9877130757975108,-0.7890858472619997,-0.5767261694266693,-0.8351040454652532,-0.9201160656821737,-0.8795161248807447,-0.5119134886654589,0.14516668709268168,-0.8135468937658715,0.9999999999999998,0.4835458648265526,0.034215068321860095,-0.6579639584629285,-0.7576263494628855,-0.8802698150421315,0.8078500188347345,0.6829731165953242,0.4429436299337412,0.7484388220894637,0.7018662342786162,0.25037700119109607,0.645414073885875,0.7508557771384275,-0.29192251787835205,-0.31136524882914884,0.25098807599817197,-0.1311400348235112,-0.34273601597280406,-0.25784796523953757,-0.054386087194837764,-0.08874744852762548,0.6159378362815606,-0.9352648643621707,0.4932171775327968,-0.8872797473339736,-0.8995650836923994,0.49041237772104807,-0.5119134886654589,0.06604611471463222,0.6990395434175071,0.4933762159506753,0.24600843104134534,0.10655728161897064,0.7324454011470842,-0.25006165420068305,-0.5803328746353368,0.7459167441033386,0.25174586138241445,0.7585190022533267,0.3977304425921547,0.7622238302331689,0.7459167441033386,0.13869661112494736,-0.15408883368001897,0.4429436299337412,0.14100014467753502
Steve Jobs,-0.055731260286440314,-0.35982229324278336,-0.2455905716223469,0.7870859858640995,-0.31576277066198194,-0.6724763319370276,-0.11370771295518575,-0.207292127062076,-0.8689593994096673,-0.8154719086894092,-0.9370962573010998,-0.3609737497027879,0.7258686270505753,-0.8390445235483279,-0.10238255966104454,-0.8507860117696757,-0.9581707964457556,-0.9533201334849323,-0.9465790654133758,-0.030823494747410977,0.9810628054159114,-0.7265016785015324,0.42060331546803065,-0.7150985825820442,-0.27720047896505035,-0.842295291050518,-0.8721552797579267,-0.89415703979613,-0.8843584285438505,0.6887160710015282,0.8143309834638305,0.9138806844518038,0.5417154955880663,0.6753775321782173,-0.8797106750798179,-0.16982824943904504,-0.19381602200667022,-0.799953212891522,-0.45762408709054747,0.9285848762268056,0.9655046571769954,0.9788478354454948,0.9784294178264432,0.9592569626611943,0.9885064853718172,0.9138806844518038,-0.33861739945632996,-0.6736113580441918,-0.33861739945632996,0.25248963217641746,0.7870859858640995,-0.12059368055455116,0.4412908836795779,0.3301469785731468,-0.15101889637641244,-0.6123506098732354,-0.2797634852776754,-0.6736113580441918,-0.6123506098732354,0.8756336956103415,-0.15684230110721498,-0.5090800842280889,-0.4283990526859679,-0.918639451431369,-0.8648637967427141,-0.8676287082793865,-0.2033277333231506,-0.77842233574807,0.35848624246394495,-0.10366965600383858,-0.9018407795131713,0.4835458648265526,1.0000000000000002,0.749464351553282,0.31127310049086726,0.1434261583734195,-0.020453666888078217,-0.06750409082169051,0.9042776272119963,0.8499135296896628,0.7116085389337383,-0.2658357187139667,-0.6916319784432332,-0.35552032156959995,0.6785828473469514,0.3045066102146259,0.4082404473796081,-0.6844384843820487,-0.881857198321274,-0.8367051267789215,0.16923508530153,0.8475031192489781,0.8086038868524241,0.9833534742086044,-0.712111978218448,0.6753775321782173,-0.749943977413734,-0.49807676813430674,0.3414648881478654,0.35848624246394495,0.8723901637007112,0.8797173710003399,0.999851977555201,-0.7164629424736938,0.4567508929658199,0.4546858839888315,0.14230647345210867,0.43186276517499544,-0.15101889637641244,-0.6526591471032346,-0.08877825562713934,-0.4796089661696742,-0.055731260286440314,-0.15101889637641244,-0.5900946804023686,-0.8594438685480214,0.8499135296896628,-0.6014447068561476
El hombre que amaba a los perros,-0.6138840190341999,-0.883395556755511,0.45761828880338606,0.6914300674812818,0.14593255417588386,-0.9807336822439118,0.38569294386105113,-0.6458958650284132,-0.5535435292108758,-0.25291299120511124,-0.9253470031257823,-0.04877399586906059,0.8527661746378203,-0.9878028645735172,0.5684182583648444,-0.3505132039888402,-0.5301208940522252,-0.5275762651043201,-0.9202796737805476,0.27062786892611723,0.7671544532375605,-0.859011503240113,0.8459852777522235,-0.8856014161647504,0.035878501744551775,-0.2804567641085514,-0.5332529730160238,-0.9478020382382797,-0.4899707079927563,0.8373908435536124,0.7109629283373986,0.8203124420031067,0.544359446938366,0.823551797250236,-0.9693648510688626,0.09698070439119041,-0.6444975614129007,-0.3642311937435458,0.20790719074105743,0.8933516572337217,0.8750966969833224,0.7672885937872471,0.7233510206199725,0.8365284109898546,0.7657355172626907,0.8203124420031067,-0.6422713207192094,-0.9341543580148097,-0.6422713207192094,-0.23259550159060952,0.6914300674812818,-0.6318432851426244,0.013170530553896826,0.4028114971924275,-0.6381134513123905,-0.9804160620974468,-0.6480125710392639,-0.9341543580148097,-0.9804160620974468,0.9712323363799892,0.15308107031173154,0.1674140483571597,0.09283941932138998,-0.5567659555187819,-0.32481101868843465,-0.5528623919702678,0.35123583213270093,-0.5056013616649231,0.2847149379928409,-0.690223828458983,-0.499550905106982,0.034215068321860095,0.749464351553282,0.9999999999999999,0.7016002586275859,0.30093507820611604,0.4142866532140694,-0.5584722218850737,0.7480022845772824,0.9101064350698824,0.648974707726332,-0.6483471858568873,-0.9185499119326325,-0.6392112383292429,0.6294819667544497,0.8581163586793955,0.9079768583042458,-0.9255009970955084,-0.9671570761191742,-0.3572459440656302,0.7666672246746978,0.846290781097155,0.6947794446751558,0.7233659255405017,-0.1754321480809505,0.823551797250236,-0.49004187168975183,-0.32619802237014306,0.5876348074649601,0.2847149379928409,0.6580808910028343,0.7375872859300918,0.7521855425385037,-0.8829583072853253,0.8714239125187541,0.4873790501743636,0.7454224098779841,0.6758406333961613,-0.6381134513123905,-0.9462413938793659,-0.6238029194192661,-0.9033547245606081,-0.6138840190341999,-0.6381134513123905,-0.9762856535437806,-0.9824975131164776,0.9101064350698824,-0.9786113992231071
Los detectives salvajes,-0.9460123770707198,-0.7006375017144455,0.6194133355155733,-0.02567600568888594,0.788073956437133,-0.8272091381174324,0.907946445741799,-0.9940218065945632,0.13368447400282846,0.25928453532205775,-0.47194621220422417,-0.42774529373546266,0.2349831676292735,-0.6162672220207698,0.7842218580779937,-0.1463883502921887,-0.0747215198773772,-0.029045851761667466,-0.48785979469970453,-0.2641524405965881,0.22038612640138386,-0.8772727000144643,0.4284939801678004,-0.8867920995775513,-0.3892223010889674,0.1753146463634711,0.14538538920569233,-0.6745050052191622,0.15497184518733603,0.8994929546201362,0.716490545576659,0.651694774789667,-0.2002223674420756,0.19370117345857807,-0.6573638433520823,0.7740395141039318,-0.9919856716895478,-0.3044089342282013,0.6450267354673673,0.6401849300334849,0.5412602649472064,0.2149137915617562,0.16317878639847555,0.5636740670251226,0.24135742123255688,0.651694774789667,-0.9872657191787307,-0.8934209940782298,-0.9872657191787307,-0.8342413407208983,-0.02567600568888594,-0.9731258988285918,-0.6832363918845195,-0.31143631886151396,-0.9825229443879593,-0.7907542710948188,-0.9966410614718535,-0.8934209940782298,-0.7907542710948188,0.5563281128625087,-0.3302154390332376,0.5745917522431269,0.7229084009584923,0.07141359730417586,0.0027598662766762775,0.1354032119903192,0.8660052708386793,0.23215303213023236,0.7209613432746974,-0.45508034710396117,0.12359313690554535,-0.6579639584629285,0.31127310049086726,0.7016002586275859,1.0000000000000002,0.8513858399449935,0.9353367208490417,-0.9684968465577019,0.09413119191168529,0.34835890990622354,-0.08679023091462179,-0.9972808167461041,-0.893729487086597,-0.9823972898126637,-0.11108908830622964,0.7392392954281957,0.821329187848986,-0.894025992196162,-0.6597421131779102,-0.2042716990155343,0.6136896527024658,0.7586572065751124,0.7100868227962233,0.17696712468777412,0.44497802421406024,0.19370117345857807,0.25759024565358296,0.44371808158526016,-0.043926685042963626,0.7209613432746974,0.5862768596153164,0.06518131527546706,0.3036772236542427,-0.8859659774178897,0.45955159263605283,-0.24929213168200512,0.5865682369041478,0.9729473580542928,-0.9825229443879593,-0.8895428112983371,-0.961011858173885,-0.9260606197749174,-0.9460123770707198,-0.9825229443879593,-0.775537651579039,-0.6362147815652559,0.34835890990622354,-0.7833919400908064
La broma infinita,-0.7333728216829416,-0.22248461634920655,0.26324315169137874,-0.4072354982365645,0.8351398503964024,-0.4685278833979738,0.8473832936368518,-0.8502162746123714,0.3651328872052667,0.2353487669879941,-0.14635374683485294,-0.7768465471476234,-0.23768155560901358,-0.23637893116327083,0.45892936877079854,-0.2759246174847213,-0.020685404567455608,0.04707041641119945,-0.1810344869572999,-0.721672187073208,-0.02260985494166322,-0.7124581527082707,-0.10700892676743162,-0.6898662449854859,-0.7714475124430168,0.12739178116666922,0.3574877908855407,-0.39904717184746097,0.3153555609827548,0.7499629859326242,0.6908510719156202,0.5224435532098292,-0.6310682872466432,-0.2929410207920644,-0.34086708643930325,0.9496499815923445,-0.8414874730606698,-0.4680328785423071,0.4738084127080378,0.4292233666119746,0.32284494333881986,-0.032118235007506477,-0.058872259055100296,0.39723185714956305,0.014303527610805248,0.5224435532098292,-0.9154980450058677,-0.6213910145420016,-0.9154980450058677,-0.8385044602793224,-0.4072354982365645,-0.7882614679832569,-0.7939687674443152,-0.748572659018545,-0.811538339894884,-0.3819894260997011,-0.8909623808517089,-0.6213910145420016,-0.3819894260997011,0.18596990415599662,-0.75315248796433,0.3875669385026313,0.7380880648011354,0.2491335639960105,-0.0909040716515092,0.3676312244509545,0.7759664352715026,0.5057538262048199,0.9408979619129711,0.05994992574708615,0.270150554778936,-0.7576263494628855,0.1434261583734195,0.30093507820611604,0.8513858399449935,1.0000000000000002,0.9058361520756484,-0.837012585385784,-0.2303042488312092,-0.06750218620915649,-0.4903511772674635,-0.8839818014571789,-0.6495725684629631,-0.9209265934177635,-0.5220263215407744,0.27910560667418854,0.40026836660762016,-0.6381174343155434,-0.3481143225982239,-0.34678960564848693,0.12394936998915235,0.6159452370759745,0.6968268513283918,-0.035676592257444364,0.4788929767219627,-0.2929410207920644,0.5411861314779225,0.7664963151197262,-0.556523056177314,0.9408979619129711,0.5891535657160302,-0.2747660471403556,0.12889734924659701,-0.6924160579533981,-0.07041297976391653,-0.6857866210169247,0.09338929977194194,0.9060771548867452,-0.811538339894884,-0.5903490915179095,-0.7622197425316097,-0.6003131736865044,-0.7333728216829416,-0.811538339894884,-0.35200730171514066,-0.28326069116319047,-0.06750218620915649,-0.3671854324125499
